web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614355496-6372","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Hazelnut latte cake","https://www.bbcgoodfood.com/recipes/hazelnut-latte-cake","","[{""ingredients"":""100g unsalted butter , plus extra for greasing""},{""ingredients"":""100g bag chopped toasted hazelnuts""},{""ingredients"":""300g light brown soft sugar""},{""ingredients"":""6 tbsp semi-skimmed milk""},{""ingredients"":""1 tsp fine instant coffee powder (see tip)""},{""ingredients"":""6 large eggs , at room temperature""},{""ingredients"":""2 tbsp cornflour""},{""ingredients"":""175g plain flour""},{""ingredients"":""50g light brown soft sugar""},{""ingredients"":""1 tsp fine instant coffee powder""},{""ingredients"":""1 tbsp Frangelico (hazelnut) liqueur, or use Kahlua or Tia Maria""},{""ingredients"":""400g mascarpone""},{""ingredients"":""300g hazelnut chocolate spread (Nutella has the best texture for this)""},{""ingredients"":""1 tbsp fine instant coffee powder""},{""ingredients"":""50g chopped toasted hazelnuts""},{""ingredients"":""150ml pot double cream""},{""ingredients"":""4 tsp icing sugar""},{""ingredients"":""3 tbsp semi-skimmed milk""},{""ingredients"":""1 tbsp fine instant coffee powder, dissolved in 1 tsp boiling water""}]","[{""method"":""STEP 1""},{""method"":""Heat the oven to 180C/160C fan/gas 4. Generously butter two 20cm sandwich tins (ideally about 4.5cm deep or deeper) and line the bases with baking parchment. Put the hazelnuts into a food processor with 2 tbsp of the sugar, then pulse until finely chopped. Don’t expect them to go as fine as ground almonds and avoid over-processing, as this can make the nuts greasy.""},{""method"":""STEP 2""},{""method"":""Put the butter, milk and coffee powder into a small pan and heat gently until the butter has melted. Set aside.""},{""method"":""STEP 3""},{""method"":""Now start the sponge. Crack the eggs into the bowl of a tabletop mixer, add the rest of the sugar and beat for 5-10 mins (or beat with an electric hand mixer in a large deep bowl for 15-20 mins) or until thick and billowy, and the mixture leaves a trail that holds for a couple of seconds. It is really important that the mixture has thickened, almost doubling in size, in order to achieve a light sponge.""},{""method"":""STEP 4""},{""method"":""Mix the cornflour, plain flour and 1/2 tsp salt, and sift onto the whisked mixture. Using a large metal spoon, fold in very carefully. Sprinkle in the ground nuts, then fold these in too. Pour the warm milk mix around the edge of the bowl, and fold this in. Don’t rush the folding, and continue with a light lifting and cutting motion until ribbons of liquid stop appearing. Divide the batter between the tins, then bake for 25 mins until risen to the middle and a burnished gold.""},{""method"":""STEP 5""},{""method"":""Loosen the sides of the cakes with a palette knife, then cool in the tins on a rack for 20 mins (the cakes will level off, and possibly go a bit wrinkly, but that’s normal). Carefully remove from the tins and cool, paper-side down.""},{""method"":""STEP 6""},{""method"":""Make the syrup and the frosting while you wait. Put the sugar and 4 tbsp water into a small pan. Bring to the boil and leave for 1 min then take off the heat. Stir in the coffee and alcohol. Beat the mascarpone, hazelnut chocolate spread and coffee together with a wooden spoon, until silky and even.""},{""method"":""STEP 7""},{""method"":""To assemble, cut the cold cakes horizontally across the middle, using a long serrated knife. With a pastry brush, dampen the cut surfaces all over with the syrup. Use it all. Put one cake layer onto a plate or stand, cut-side up. Spoon on 3 generous dollops of the frosting, then spread to the edges with a palette knife. The frosting should be about 5mm deep. Repeat with the next two layers. When you come to the final layer, place it cut-side down, so that the top of the cake is smooth. Paddle the rest of the frosting over the top and sides of the cake. The layer on the top can be thin. Clean the knife then use it to press a neat ring of nuts into the frosting on the side of the cake. Brush any excess away.""},{""method"":""STEP 8""},{""method"":""For the topping, put 3 tbsp of the cream, 1 tsp icing sugar and 1 tbsp milk into a small bowl. Put the rest of the cream, milk and sugar, plus most of the dissolved coffee into a larger bowl. Whip the white cream, then the coffee cream, until they look like soft cappuccino froth, thick but still able to flow from a spoon. Pour most of the coffee cream onto the cake and push it out to cover the top. Whisk a little more coffee into what is left, so that it turns a few shades darker.""},{""method"":""STEP 9""},{""method"":""To decorate with a characteristic latte ‘tree’ shape, load a pointy teaspoon with a little of the white cream. Start at the base of the tree, just right of the centre of the cake. Push the spoon into the coffee cream and let the white cream flow slowly. As it flows, drag the spoon then pull it gently away, to make a leaf-like shape. Repeat with more white cream on the left to make another leaf, then repeat 3-4 times, working up the cake top graduating from large to small leaves. Use the same technique to sweep a couple of arc shapes around the edge of the pattern.""},{""method"":""STEP 10""},{""method"":""Use the dark cream to add detail to each leaf – you can paint this on with the tip of a teaspoon or a clean cocktail stick. Use a cocktail stick to drag the points of each leaf up and outwards. Draw a line down from the top of the ‘tree’ to the bottom to finish. The cake will keep for up to 2 days. Loosely cover any cut edges but avoid covering the cake directly as you could damage the decoration. Serve from the fridge or at cool room temperature.""}]"
"1614355368-6325","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/3","Affogato","https://www.bbcgoodfood.com/recipes/affogato-al-caffe-vanilla-ice-cream-coffee","Affogato","",""
"1614355455-6357","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Christmas spice latte","https://www.bbcgoodfood.com/recipes/christmas-spice-latte","Christmas spice latte","",""
"1614355206-6267","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Coffee cocktails","https://www.bbcgoodfood.com/recipes/coffee-cocktails","Coffee cocktails","",""
"1614355335-6313","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/3","Chocca mocca caramel cake","https://www.bbcgoodfood.com/recipes/chocca-mocca-caramel-cake","Chocca mocca caramel cake","",""
"1614355235-6278","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Coffee & walnut cake","https://www.bbcgoodfood.com/recipes/coffee-walnut-cake","","[{""ingredients"":""250g pack softened butter, plus extra for the tins""},{""ingredients"":""100ml strong black coffee (made with 2 tbsp coffee granules), cooled""},{""ingredients"":""280g self-raising flour""},{""ingredients"":""250g golden caster sugar""},{""ingredients"":""½ tsp baking powder""},{""ingredients"":""4 eggs""},{""ingredients"":""1 tsp vanilla extract""},{""ingredients"":""85g walnut, 2 tbsp roughly chopped, the rest finely chopped""},{""ingredients"":""100g icing sugar, sifted, plus a little extra for dusting""},{""ingredients"":""150ml double cream""},{""ingredients"":""100g mascarpone, at room temperature""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 180C/160C fan/gas 4. Butter 2 x 20cm springform cake tins and line with baking parchment. Set aside 2 tbsp of the coffee for the filling.""},{""method"":""STEP 2""},{""method"":""Beat the butter, flour, sugar, baking powder, eggs, vanilla and half the remaining coffee in a large bowl with an electric whisk until lump-free. Fold in the finely chopped walnuts, then divide between the tins and roughly spread. Scatter the roughly chopped walnuts over one of the cakes. Bake the cakes for 25-30 mins until golden and risen, and a skewer poked in comes out clean. Drizzle the plain cake with the remaining coffee. Cool the cakes in the tins.""},{""method"":""STEP 3""},{""method"":""Meanwhile, make the filling: beat together the icing sugar, cream and mascarpone, then fold in the reserved 2 tbsp coffee. Spread over the plain cake, then cover with the walnut-topped cake and dust with a little icing sugar.""}]"
"1614355418-6344","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Iced coffee sundae","https://www.bbcgoodfood.com/recipes/iced-coffee-sundae","","[{""ingredients"":""1 shot of  cold espresso  coffee or 30ml/1fl oz strong black coffee""},{""ingredients"":""200ml full-fat milk""},{""ingredients"":""3 scoops vanilla ice cream""},{""ingredients"":""2 ice cubes""},{""ingredients"":""1 small brownie or  chocolate chip  cookie""}]","[{""method"":""STEP 1""},{""method"":""Pour the espresso or strong coffee and milk into a blender. Add 2 scoops of ice cream and the ice cubes, then blitz until it is the consistency of a smoothie. Pour straight into a tall glass, top with the last scoop of ice cream and crumble over the brownie or cookie to finish.""}]"
"1614355283-6295","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Mocha","https://www.bbcgoodfood.com/recipes/mocha","Mocha","",""
"1614355191-6261","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Chocolate & coffee truffle pots","https://www.bbcgoodfood.com/recipes/chocolate-coffee-truffle-pots","Chocolate & coffee truffle pots","",""
"1614355473-6364","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Coffee cupcakes","https://www.bbcgoodfood.com/recipes/little-coffee-cakes","","[{""ingredients"":""140g golden caster sugar""},{""ingredients"":""140g butter , softened""},{""ingredients"":""3 large eggs""},{""ingredients"":""140g self-raising flour""},{""ingredients"":""2 tbsp instant  espresso mixed with 1 tbsp water""},{""ingredients"":""few chocolate-coated coffee beans , to decorate (optional)""},{""ingredients"":""200g butter , softened""},{""ingredients"":""200g icing sugar""},{""ingredients"":""2 tsp instant  espresso mixed with 1 tbsp water""},{""ingredients"":""50g plain chocolate , melted""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 170C/150C fan/gas 3. Line 18 holes in 2 bun tins with fairy cake cases. Beat the sugar with the butter until light and creamy. Beat in the eggs, one by one, adding 1 tbsp flour at the same time. Beat in the rest of the flour along with the espresso. Spoon into the cake cases and bake for 17 mins, swapping the trays after 12 mins. Cool on a wire rack.""},{""method"":""STEP 2""},{""method"":""To make the icing, beat the butter until pale, then gradually beat in the icing sugar, followed by the espresso and the melted chocolate. When the cakes are completely cool, swirl the icing generously on top and decorate with coffee beans, if you like.""}]"
"1614355330-6312","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/3","Cappuccino tiramisu","https://www.bbcgoodfood.com/recipes/cappuccino-tiramisu","","[{""ingredients"":""8 sponge fingers , halved""},{""ingredients"":""cold coffee""},{""ingredients"":""Baileys ice cream""},{""ingredients"":""142ml carton double cream""},{""ingredients"":""1 tbsp icing sugar""},{""ingredients"":""3 tbsp Baileys""},{""ingredients"":""chocolate  flakes""}]","[{""method"":""STEP 1""},{""method"":""Press the sponge fingers into four glasses. Pour on enough cold coffee to soak the sponge.""},{""method"":""STEP 2""},{""method"":""Add Baileys ice cream, double cream whipped with icing sugar and Baileys. Scatter with chocolate flakes.""}]"
"1614355501-6373","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Nutmeg & orange Christmas coffee","https://www.bbcgoodfood.com/recipes/nutmeg-orange-christmas-coffee","Nutmeg & orange Christmas coffee","",""
"1614355206-6268","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Coffee cocktails","https://www.bbcgoodfood.com/recipes/coffee-cocktails","","[{""ingredients"":""142ml  carton double cream""},{""ingredients"":""5 tbsp Baileys""},{""ingredients"":""125ml  strong coffee , cooled""},{""ingredients"":""4 tbsp vodka""},{""ingredients"":""4 tbsp Kahlúa""},{""ingredients"":""coffee beans , to decorate, optional""},{""ingredients"":""biscuits  of your choice, to serve""}]","[{""method"":""STEP 1""},{""method"":""Lightly whip the cream until slightly thickened, then stir in the Baileys and whip a little more, or thin if necessary with a little water, to get a thick, creamy pouring consistency.""},{""method"":""STEP 2""},{""method"":""Divide the coffee, vodka and Kahlúa between 4 glasses. Carefully spoon over the cream and sprinkle with a few coffee beans to decorate if you like. Serve with biscuits of your choice – Italian amaretti or biscotti would be perfect.""}]"
"1614355364-6323","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/3","Chococcino cake","https://www.bbcgoodfood.com/recipes/chococcino-cake","Chococcino cake","",""
"1614355408-6339","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","The ultimate makeover: Coffee walnut cake","https://www.bbcgoodfood.com/recipes/ultimate-makeover-coffee-walnut-cake","The ultimate makeover: Coffee walnut cake","",""
"1614355489-6369","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Coffee cocktails & star biscuits","https://www.bbcgoodfood.com/recipes/coffee-cocktails-star-biscuits","Coffee cocktails & star biscuits","",""
"1614355393-6333","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Chocolate tiramisu cake","https://www.bbcgoodfood.com/recipes/chocolate-tiramisu-cake","Chocolate tiramisu cake","",""
"1614355449-6355","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Chunky fudge & coffee ripple ice cream","https://www.bbcgoodfood.com/recipes/chunky-fudge-coffee-ripple-ice-cream","Chunky fudge & coffee ripple ice cream","",""
"1614355268-6289","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Coffee granita","https://www.bbcgoodfood.com/recipes/coffee-granita","Coffee granita","",""
"1614355478-6365","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Foolproof chocolate & coffee fondants","https://www.bbcgoodfood.com/recipes/foolproof-chocolate-coffee-fondants","Foolproof chocolate & coffee fondants","",""
"1614355218-6271","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Pumpkin spice latte","https://www.bbcgoodfood.com/recipes/pumpkin-spice-latte","Pumpkin spice latte","",""
"1614355201-6265","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Boozy coffee & walnut cake","https://www.bbcgoodfood.com/recipes/boozy-coffee-walnut-cake","Boozy coffee & walnut cake","",""
"1614355272-6291","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Coffee & walnut flapjacks","https://www.bbcgoodfood.com/recipes/coffe-and-walnut-flapjacks","Coffee & walnut flapjacks","",""
"1614355364-6324","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/3","Chococcino cake","https://www.bbcgoodfood.com/recipes/chococcino-cake","","[{""ingredients"":""200g soft, butter , plus extra for greasing""},{""ingredients"":""1 tsp baking powder""},{""ingredients"":""85g good-quality cocoa powder , such as Cafédirect or Green & Black's""},{""ingredients"":""140g self-raising flour""},{""ingredients"":""200g golden caster sugar""},{""ingredients"":""4 eggs""},{""ingredients"":""2 tbsp milk""},{""ingredients"":""2 x 250g tubs  mascarpone""},{""ingredients"":""85g golden caster sugar""},{""ingredients"":""4 tbsp very strong coffee  (see tip below)""},{""ingredients"":""50g dark chocolate , for grating""}]","[{""method"":""STEP 1""},{""method"":""Heat the oven, line the tins and make the sponge as described in the 'goes well with' recipe, sifting the cocoa powder with the flour and baking powder.""},{""method"":""STEP 2""},{""method"":""For the filling, beat the mascarpone and sugar together, then beat in the coffee. Use half the mix to sandwich the cakes and spread the other half over the top, swirling with the back of a spoon to make pointy curls. Finely grate the chocolate over the top, then serve.""}]"
"1614355353-6319","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/3","Eggnog latte","https://www.bbcgoodfood.com/recipes/eggnog-latte","Eggnog latte","",""
"1614355408-6340","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","The ultimate makeover: Coffee walnut cake","https://www.bbcgoodfood.com/recipes/ultimate-makeover-coffee-walnut-cake","","[{""ingredients"":""1 tbsp coffee granules, plus 1 tsp""},{""ingredients"":""225g self-raising flour""},{""ingredients"":""1 tsp baking powder""},{""ingredients"":""50g ground almonds""},{""ingredients"":""85g light muscovado sugar""},{""ingredients"":""50g golden caster sugar""},{""ingredients"":""25g chopped walnuts""},{""ingredients"":""2 eggs , beaten""},{""ingredients"":""250g natural yogurt""},{""ingredients"":""75ml walnut oil""},{""ingredients"":""2 tbsp golden caster sugar""},{""ingredients"":""2 tsp coffee granules""},{""ingredients"":""140g light mascarpone""},{""ingredients"":""100g quark""},{""ingredients"":""1 tbsp icing sugar""},{""ingredients"":""¼ tsp vanilla extract""},{""ingredients"":""140g fondant icing sugar""},{""ingredients"":""1 tsp coffee granules""},{""ingredients"":""1 tbsp finely chopped walnuts""}]","[{""method"":""STEP 1""},{""method"":""Heat oven to 180C/160C fan/gas 4. Oil and bottom-line a 20cm round (6cm deep) loose-bottom tin. For the cake, mix the coffee with 2 tsp warm water and set aside. Tip the flour into a large mixing bowl. Stir in the baking powder, ground almonds, both sugars (use fingers to rub out any lumps from the muscovado) and walnuts, then make a dip in the centre. Put the eggs, yogurt, oil and coffee mix into the dip and stir the mixture with a wooden spoon so everything is evenly mixed. Spoon the mixture into the tin, smooth the top to level it, then bake for 40-45 mins, or until a skewer inserted into the centre of the cake comes out clean. Let the cake cool in the tin briefly, then turn it out and peel off the lining paper. Leave to cool completely while you make the filling and icing.""},{""method"":""STEP 2""},{""method"":""Make the syrup for the filling: put the caster sugar and coffee into a small, heavy-based saucepan, then pour in 3 tbsp water. Heat gently, stirring to help the sugar dissolve. Once dissolved, raise the heat, then boil at a fast rolling boil for about 2½-3 mins until thickened and syrupy. Pour into a small heatproof bowl and set aside to cool. When cold it should be the consistency of treacle.""},{""method"":""STEP 3""},{""method"":""Meanwhile, finish off the filling and make the icing. Beat the mascarpone, quark, icing sugar and vanilla together until smooth, then stir in the cold coffee syrup. Set aside. For the icing, sift the fondant icing sugar into a bowl. Mix the coffee with 1 tbsp warm water, stir this into the fondant icing sugar with about 1 more tsp water to give a smooth, thick but spreadable icing. Split the cake into 3, then sandwich back together with the filling. Spread the icing over the top, scatter over the chopped walnuts and leave to set. Store in the fridge.""}]"
"1614355293-6300","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Iced latte","https://www.bbcgoodfood.com/recipes/iced-latte","","[{""ingredients"":""2 espresso shots (60ml)""},{""ingredients"":""2 tsp sugar, honey or maple syrup (to taste)""},{""ingredients"":""ice""},{""ingredients"":""100ml whole milk""}]","[{""method"":""STEP 1""},{""method"":""Mix the hot espresso with the sugar until it dissolves.""},{""method"":""STEP 2""},{""method"":""Fill a glass with ice and stir in the sweetened coffee.""},{""method"":""STEP 3""},{""method"":""Pour over the milk and stir until combined.""}]"
"1614355489-6370","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Coffee cocktails & star biscuits","https://www.bbcgoodfood.com/recipes/coffee-cocktails-star-biscuits","","[{""ingredients"":""200g soft butter""},{""ingredients"":""140g caster sugar""},{""ingredients"":""1 egg yolk""},{""ingredients"":""1 tsp vanilla extract""},{""ingredients"":""280g plain flour , plus a little extra for rolling""},{""ingredients"":""50ml strong coffee , cooled""},{""ingredients"":""1 tbsp Kahlúa""},{""ingredients"":""2 tbsp double cream""},{""ingredients"":""cocoa powder , for dusting""}]","[{""method"":""STEP 1""},{""method"":""Stir together the butter, sugar, egg yolk and vanilla using a wooden spoon. Stir in the flour – you might need to get your hands in at the end. Tip onto a floured surface and bring together into a smooth dough.""},{""method"":""STEP 2""},{""method"":""Roll out the dough – half at a time if you like – and stamp out 5-6cm stars. Keep re-rolling trimmings, and you should get about 40 biscuits. Cut out a thin triangle about 2cm long and ½cm wide at one of the indents of each star. Arrange on trays lined with baking parchment, cover with cling film and chill for 30 mins.""},{""method"":""STEP 3""},{""method"":""Heat oven to 200C/180C fan/ gas 6. Remove cling film and bake the biscuits for 8-12 mins until golden. Cool, then dust with icing sugar. The cooked biscuits can be frozen for up to 3 months.""},{""method"":""STEP 4""},{""method"":""Mix the coffee and Kahlúa in a Martini glass. Slowly pour in the double cream over the back of a teaspoon so that it gently settles on the top of the coffee. Dust with a little cocoa and serve with a star biscuit slotted onto the glass and a plateful of Mint chocolate truffles, if you like (see 'Goes well with').""}]"
"1614355358-6321","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/3","Tia Maria cheesecake","https://www.bbcgoodfood.com/recipes/tia-maria-cheesecake","Tia Maria cheesecake","",""
"1614355283-6296","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Mocha","https://www.bbcgoodfood.com/recipes/mocha","","[{""ingredients"":""18g ground espresso, or 1 espresso pod""},{""ingredients"":""250ml milk""},{""ingredients"":""1 tsp drinking chocolate""},{""ingredients"":""large cup, 300-350ml capacity""}]","[{""method"":""STEP 1""},{""method"":""Make around 35ml espresso using a coffee machine and pour into the base of your cup. Add the drinking chocolate and mix well until smooth.""},{""method"":""STEP 2""},{""method"":""Steam the milk with the steamer attachment so that it has around 4-6cm of foam on top. Hold the jug so that the spout is about 3-4cm above the cup and pour the milk in steadily. As the volume within the cup increases, bring the jug as close to the surface of the drink as possible whilst aiming into the centre. Once the milk jug is almost touching the surface of the coffee, tilt to speed up the rate of pour. As you accelerate, the milk will hit the back of the cup and start naturally folding in on itself to create a pattern on the top.""}]"
"1614355418-6343","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Iced coffee sundae","https://www.bbcgoodfood.com/recipes/iced-coffee-sundae","Iced coffee sundae","",""
"1614355444-6353","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Espresso, hazelnut & chocolate shortbread","https://www.bbcgoodfood.com/recipes/espresso-hazelnut-chocolate-shortbread","Espresso, hazelnut & chocolate shortbread","",""
"1614355341-6316","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/3","The ultimate makeover: Tiramisu","https://www.bbcgoodfood.com/recipes/ultimate-makeover-tiramisu","","[{""ingredients"":""250ml strong hot coffee , preferably using freshly ground""},{""ingredients"":""1 tbsp golden caster sugar""},{""ingredients"":""4 tbsp marsala""},{""ingredients"":""18 sponge fingers (boudoir biscuits) , preferably Savoiardi""},{""ingredients"":""1 tbsp golden caster sugar""},{""ingredients"":""1 tbsp cornflour""},{""ingredients"":""150ml semi-skimmed milk""},{""ingredients"":""1 medium egg""},{""ingredients"":""½ vanilla pod , split lengthways""},{""ingredients"":""85g half-fat crème fraîche""},{""ingredients"":""1 tbsp marsala""},{""ingredients"":""140g light mascarpone""},{""ingredients"":""100g light soft cheese""},{""ingredients"":""½ tsp cocoa powder , to finish""},{""ingredients"":""raspberry , to finish (optional)""}]","[{""method"":""STEP 1""},{""method"":""First make the coffee soaking liquid for the sponge fingers. Stir the coffee and sugar together, then pour into a shallow heatproof dish. Stir in the Marsala and leave to cool.""},{""method"":""STEP 2""},{""method"":""Meanwhile, prepare the filling. Put the sugar and cornflour into a medium saucepan, preferably non-stick. Stir in 1 tbsp of the measured milk to make a thin, smooth paste. Separate the egg, putting the white into a medium bowl and setting it aside, and dropping the yolk into the saucepan. Beat the yolk into the cornflour paste, then stir in the rest of the milk. Scrape the seeds from the vanilla pod into the pan, then drop in the pod. Cook over a medium-low heat for about 8-10 mins without letting the mixture boil, stirring all the time, until the mixture thickly coats the back of a wooden spoon. Remove from the heat, then stir in the crème fraîche and the 1 tbsp of Marsala. Transfer the mixture to a bowl, cover the surface with cling film and leave until cold.""},{""method"":""STEP 3""},{""method"":""To assemble, line a 23 x 13 x 6cm deep loaf tin with cling film (see step 1), leaving an overlap at the top. Beat together the mascarpone and soft cheese, then stir into the rest of the cold filling. Whisk the egg white to stiff peaks and gently fold into the filling using a large metal spoon.""},{""method"":""STEP 4""},{""method"":""Dip one of the sponge fingers in the coffee mixture, rolling it around briefly, for a few secs only, to coat and soak in, then lift it out before it has a chance to get too soggy (see step 2). If left in the coffee, it will disintegrate. Lay it lengthways in the bottom of the tin. Do the same with 5 more of the sponge fingers, trimming to fit if necessary, so that they cover the bottom of the tin. Spoon over half of the filling, spreading it to cover the biscuits (see step 3), then repeat the biscuit dipping with 6 more of them. Spoon and spread over the rest of the filling, then dip and lay the rest of the sponge fingers over the top (see step 4). Bring the cling film overhang over to cover. Chill overnight.""},{""method"":""STEP 5""},{""method"":""To serve, turn out onto a serving plate and carefully peel off the cling film. Dust the top with cocoa and scatter with raspberries, if using. Slice and serve the same day.""}]"
"1614355212-6270","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","","","Coffee semifreddo","https://www.bbcgoodfood.com/recipes/coffee-semifreddo","","[{""ingredients"":""1 tbsp instant coffee""},{""ingredients"":""1 tbsp Tia Maria or brandy""},{""ingredients"":""4 large eggs , separated""},{""ingredients"":""100g golden caster sugar""},{""ingredients"":""300ml pot double cream""},{""ingredients"":""100g/4oz pack honeycomb Toblerone , finely chopped""},{""ingredients"":""dark chocolate curls, to decorate""}]","[{""method"":""STEP 1""},{""method"":""Oil and line a 1-litre loaf tin with cling film. Put the coffee, Tia Maria or brandy, egg yolks and sugar in a bowl and stir to dissolve the coffee. Put the egg whites in a large bowl and pour the cream in another.""},{""method"":""STEP 2""},{""method"":""Beat the egg whites until stiff with an electric whisk, then quickly beat the egg yolk mixture until thick and leaving a trail. Now beat the cream until it holds its shape. If you beat everything in this order, you don’t need to wash the whisks in between.""},{""method"":""STEP 3""},{""method"":""Fold the cream into the coffee mixture, then carefully fold in the whites. Fold through the Toblerone and tip into the loaf tin. Lightly cover the surface with cling film. When frozen, overwrap in foil and freeze. Will keep for up to 6 weeks. You can make the chocolate curls (see video link, above, for instructions) and keep them in a airtight container or freeze.""},{""method"":""STEP 4""},{""method"":""To serve, unwrap and turn onto a platter. Strip off the cling film and serve topped with the chocolate curls.""}]"
"1614355496-6371","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Hazelnut latte cake","https://www.bbcgoodfood.com/recipes/hazelnut-latte-cake","Hazelnut latte cake","",""
"1614355484-6368","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/coffee-recipes/2","Microwave coffee & walnut cake","https://www.bbcgoodfood.com/recipes/microwave-coffee-walnut-cake","","[{""ingredients"":""85g very soft butter""},{""ingredients"":""85g golden caster sugar""},{""ingredients"":""2 eggs , beaten""},{""ingredients"":""85g self-raising flour""},{""ingredients"":""2 tsp instant coffee powder""},{""ingredients"":""small handful of walnut pieces (optional)""},{""ingredients"":""1 tsp instant coffee powder""},{""ingredients"":""1 tsp milk""},{""ingredients"":""25g very soft butter""},{""ingredients"":""100g icing sugar""}]","[{""method"":""STEP 1""},{""method"":""In a medium bowl, beat the butter and sugar together until light and fluffy. Gradually add the eggs followed by the flour and instant coffee. Stir most of the walnuts (if using) into the batter, reserving a few for decoration. Transfer to a microwave-proof dish and cook in the microwave on full power for 2 mins. Reduce the power to medium and cook for 2 mins.""},{""method"":""STEP 2""},{""method"":""After 4 mins, check to see if the cake is cooked – it should be risen and spring back when touched. If it needs a bit longer, cook on medium for 1 min more at a time, checking after each minute until the cake is cooked. Remove and allow to cool.""},{""method"":""STEP 3""},{""method"":""Meanwhile, make the coffee butter cream. Dissolve the coffee in the milk, then add the butter and icing sugar. Beat until smooth, spread over the cake and top with the reserved walnuts.""}]"
