web-scraper-order,web-scraper-start-url,pagination,pagination-href,recipe,recipe-href,name,ingredients,method
"1614356147-6502","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Sparkling mint & lemon juleps","https://www.bbcgoodfood.com/recipes/sparkling-mint-lemon-juleps","","[{""ingredients"":""85g golden caster sugar""},{""ingredients"":""4 tbsp fresh  lemon juice""},{""ingredients"":""1 bottle of  chilled, sparkling wine  (Cava is a good choice)""},{""ingredients"":""20g/1oz pack fresh mint""}]","[{""method"":""STEP 1""},{""method"":""Put the sugar and lemon juice in a small pan and heat gently to dissolve the sugar. Simmer for 2 minutes to make a syrup. Remove from the heat and leave to cool. This can be made in advance and kept in the fridge for up to a week.""},{""method"":""STEP 2""},{""method"":""To serve, pour the lemon syrup into 6 champagne flutes or tall glasses, top up each glass with the chilled sparkling wine, then stir quickly to mix before serving with mint sprigs tucked in the top.""}]"
"1614356287-6548","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Summer punch","https://www.bbcgoodfood.com/recipes/wilhelminas-punch","","[{""ingredients"":""125ml lemon juice""},{""ingredients"":""50g caster sugar""},{""ingredients"":""250ml elderflower liqueur (we used St Germain)""},{""ingredients"":""250ml vodka""},{""ingredients"":""500ml apple juice (Bradley is best if you like it sharp)""},{""ingredients"":""125ml sparkling water""},{""ingredients"":""ice""},{""ingredients"":""fresh summer herbs like lemon verbena, mint and basil (optional)""},{""ingredients"":""lemon slices (optional)""}]","[{""method"":""STEP 1""},{""method"":""In a bowl, mix the lemon juice and sugar until the sugar dissolves. Transfer into a large serving bowl, add the other liquid ingredients, fill to the top with ice and stir gently. Serve immediately, with herbs and lemon slices, if you like.""}]"
"1614356021-6451","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Sweet manhattan cocktail","https://www.bbcgoodfood.com/recipes/sweet-manhattan-cocktail","Sweet manhattan cocktail","",""
"1614355983-6440","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Frozen margarita","https://www.bbcgoodfood.com/recipes/frozen-margarita","","[{""ingredients"":""50ml tequila""},{""ingredients"":""25ml triple sec (we used Cointreau)""},{""ingredients"":""25ml lime juice""},{""ingredients"":""15ml sugar syrup (see 'Goes well with' below)""},{""ingredients"":""large handful of ice""},{""ingredients"":""wedge of lime , to garnish""}]","[{""method"":""STEP 1""},{""method"":""Put all the ingredients except the lime wedge in a blender and blitz until smooth. Tip into a cocktail, margarita or rocks glass, garnish and serve.""}]"
"1614356064-6470","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","New York sour","https://www.bbcgoodfood.com/recipes/new-york-sour","","[{""ingredients"":""50ml rye whiskey""},{""ingredients"":""25ml lemon juice""},{""ingredients"":""2 tsp maple syrup""},{""ingredients"":""dash  orange bitters""},{""ingredients"":""1 tbsp egg white""},{""ingredients"":""ice""},{""ingredients"":""20ml red wine""}]","[{""method"":""STEP 1""},{""method"":""Pour the whiskey, lemon juice, maple syrup and bitters into a cocktail shaker. Stir the egg white with a fork to loosen it, then add it to the shaker. Shake really well to froth up the egg white. Add a good handful of ice and shake again.""},{""method"":""STEP 2""},{""method"":""Once the outside of the shaker is really cold, double strain into a glass filled with ice.""},{""method"":""STEP 3""},{""method"":""Slowly pour the red wine on top and leave to settle for a few moments – the wine will rise to just under the frothy egg white.""}]"
"1614356133-6495","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Mulled wine cocktail","https://www.bbcgoodfood.com/recipes/mulled-wine-cocktail","Mulled wine cocktail","",""
"1614356242-6532","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Elderflower & herb cooler","https://www.bbcgoodfood.com/recipes/elderflower-herb-cooler","","[{""ingredients"":""2 thyme sprigs , leaves only""},{""ingredients"":""2 rosemary sprigs, leaves only""},{""ingredients"":""8 edible flowers (such as pansies, rose petals and borage)""},{""ingredients"":""50ml elderflower cordial""},{""ingredients"":""150ml elderflower liqueur""},{""ingredients"":""150ml gin""},{""ingredients"":""ice""},{""ingredients"":""330ml can sparkling water""}]","[{""method"":""STEP 1""},{""method"":""Pop the herbs and flowers into the holes of an ice cube tray, fill with water and freeze for 2-3 hrs or until frozen solid.""},{""method"":""STEP 2""},{""method"":""Pour the elderflower cordial, elderflower liqueur, gin and a large handful of ice cubes into a large jug. Stir until the outside of the jug feels cold then strain into 4 tall glasses or champagne flutes. Top with the soda and add a few more ice cubes and the floral ones too. Serve immediately.""}]"
"1614355974-6435","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Passion fruit martini","https://www.bbcgoodfood.com/recipes/passionfruit-pornstar-martini","Passion fruit martini","",""
"1614356142-6499","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Watermelon gin spritzer","https://www.bbcgoodfood.com/recipes/watermelon-gin-spritzer","Watermelon gin spritzer","",""
"1614356032-6455","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Sidecar","https://www.bbcgoodfood.com/recipes/sidecar","Sidecar","",""
"1614355968-6433","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Cuba Libre","https://www.bbcgoodfood.com/recipes/cuba-libre","Cuba Libre","",""
"1614356156-6505","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Peach punch","https://www.bbcgoodfood.com/recipes/peach-punch","Peach punch","",""
"1614356163-6507","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Gooseberry & elderflower fizz","https://www.bbcgoodfood.com/recipes/gooseberry-elderflower-fizz","Gooseberry & elderflower fizz","",""
"1614356278-6544","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Apple prosecco punch","https://www.bbcgoodfood.com/recipes/apple-prosecco-punch","","[{""ingredients"":""400ml cloudy apple juice""},{""ingredients"":""200ml vodka""},{""ingredients"":""juice 2 lemons""},{""ingredients"":""750ml prosecco""},{""ingredients"":""ice""},{""ingredients"":""1 green apple , cored and finely sliced""},{""ingredients"":""1 lemon , sliced""}]","[{""method"":""STEP 1""},{""method"":""Pour the apple juice, vodka and lemon juice into a punch bowl and chill for 1-2 hrs.""},{""method"":""STEP 2""},{""method"":""When you’re ready to serve add the prosecco, ice and apple and lemon slices to garnish.""}]"
"1614356297-6552","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Coco fizz","https://www.bbcgoodfood.com/recipes/coco-fizz","","[{""ingredients"":""25ml coconut rum""},{""ingredients"":""50ml coconut water""},{""ingredients"":""juice of ½ lime""},{""ingredients"":""ice""},{""ingredients"":""50ml prosecco""}]","[{""method"":""STEP 1""},{""method"":""Put the coconut rum, coconut water and lime juice into a cocktail shaker, add ice and shake until the outside of the shaker is icy-cold to the touch. Strain into a chilled coupe glass, top with the Prosecco and serve.""}]"
"1614355998-6443","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Strawberry mojito","https://www.bbcgoodfood.com/recipes/strawberry-mojito","Strawberry mojito","",""
"1614356242-6531","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Elderflower & herb cooler","https://www.bbcgoodfood.com/recipes/elderflower-herb-cooler","Elderflower & herb cooler","",""
"1614355961-6431","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Gimlet cocktail","https://www.bbcgoodfood.com/recipes/gimlet-cocktail","Gimlet cocktail","",""
"1614356327-6564","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Earl Grey martini","https://www.bbcgoodfood.com/recipes/earl-grey-martini","","[{""ingredients"":""1 tbsp good loose-leaf Earl Grey tea""},{""ingredients"":""700ml bottle of decent gin""},{""ingredients"":""ice""}]","[{""method"":""STEP 1""},{""method"":""Put the Earl Grey tea in a large jug. Pour the gin over and stir with a long-handled spoon for about 45 secs.""},{""method"":""STEP 2""},{""method"":""Strain the gin through a tea strainer over a funnel back into the bottle. You’ll see small particles of leaf still suspended in the gin. Rinse out the jug and, using a coffee filter or some muslin inside the funnel, strain the gin a second time to remove all the particles. In this way, the gin will be stable and the flavour won’t change – it’ll be good for months and months until the final sip.""},{""method"":""STEP 3""},{""method"":""To serve, shake or stir over ice – I like how the flavours change as the drink dilutes.""}]"
"1614356060-6467","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Mudslide","https://www.bbcgoodfood.com/recipes/mudslide","Mudslide","",""
"1614356037-6457","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Vodka martini","https://www.bbcgoodfood.com/recipes/vodka-martini","Vodka martini","",""
"1614356313-6557","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Dark & stormy coffee cocktail","https://www.bbcgoodfood.com/recipes/stormy-caffeinated","Dark & stormy coffee cocktail","",""
"1614355991-6441","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Cosmopolitan cocktail","https://www.bbcgoodfood.com/recipes/cosmopolitan-cocktail","Cosmopolitan cocktail","",""
"1614356075-6473","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Easy sangria","https://www.bbcgoodfood.com/recipes/sangria","Easy sangria","",""
"1614356260-6538","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Melon & cucumber punch","https://www.bbcgoodfood.com/recipes/melon-cucumber-punch","","[{""ingredients"":""1 Galia melon""},{""ingredients"":""juice 1 lemon""},{""ingredients"":""100ml Pimm's""},{""ingredients"":""50ml orange liqueur (we used Cointreau)""},{""ingredients"":""750ml white wine""},{""ingredients"":""½ cucumber , sliced""},{""ingredients"":""small bunch mint""},{""ingredients"":""300ml sparkling water or sparkling wine""},{""ingredients"":""ice""}]","[{""method"":""STEP 1""},{""method"":""Cut the melon in half and scoop out and discard the seeds. Using a melon baller cut the fruit into spheres and place in a large punch bowl. Add the lemon juice, Pimm's, orange liqueur and white wine then chill in the fridge for 1-2 hrs.""},{""method"":""STEP 2""},{""method"":""To serve, add the cucumber pieces, mint sprigs and top with sparkling water and ice.""}]"
"1614356050-6464","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Pink gin iced tea","https://www.bbcgoodfood.com/recipes/pink-gin-iced-tea","","[{""ingredients"":""1 chamomile tea bag""},{""ingredients"":""100ml pink gin""},{""ingredients"":""100ml spiced rum""},{""ingredients"":""100ml elderflower cordial""},{""ingredients"":""100ml pink grapefruit juice""},{""ingredients"":""ice""},{""ingredients"":""thyme sprigs, to garnish""}]","[{""method"":""STEP 1""},{""method"":""Brew the chamomile tea bag with 500ml boiling water, steep for 2-3 mins or following pack instructions. Remove the bag and leave to cool for 5 mins.""},{""method"":""STEP 2""},{""method"":""Pour into a large jug with the pink gin, rum, elderflower cordial and juice. Add ice and stir, then add the thyme sprigs and stir again before serving.""}]"
"1614356327-6563","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Earl Grey martini","https://www.bbcgoodfood.com/recipes/earl-grey-martini","Earl Grey martini","",""
"1614356099-6482","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Elderflower & cucumber G&Ts","https://www.bbcgoodfood.com/recipes/elderflower-cucumber-gts","","[{""ingredients"":""10 cm piece of cucumber""},{""ingredients"":""100ml elderflower cordial""},{""ingredients"":""100ml gin""},{""ingredients"":""1l bottle tonic water , to serve""}]","[{""method"":""STEP 1""},{""method"":""Peel 2 long strips from the piece of cucumber and put in a small tupperware for transporting. Grate the remaining cucumber into a sieve set over a bowl and press down on it with the back of a spoon to extract as much juice as possible. Add the elderflower cordial and gin to the cucumber juice and put in a bottle ready for travelling. At your picnic, wind the strips of cucumber around inside 2 glasses, pour in a quarter of the cucumber gin mixture, and top up with with a quarter of the bottle of tonic water to serve.""}]"
"1614356237-6529","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Bloody mary recipe","https://www.bbcgoodfood.com/recipes/bloody-mary","Bloody mary recipe","",""
"1614356174-6511","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Rose-scented strawberry cocktails","https://www.bbcgoodfood.com/recipes/rose-scented-strawberry-cocktails","Rose-scented strawberry cocktails","",""
"1614355961-6432","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Gimlet cocktail","https://www.bbcgoodfood.com/recipes/gimlet-cocktail","","[{""ingredients"":""50ml homemade lime syrup (see recipe, below) or lime cordial""},{""ingredients"":""ice""},{""ingredients"":""50ml London dry gin""},{""ingredients"":""slice of lime and an edible flower, to garnish (optional)""},{""ingredients"":""2 limes , grated zest and juice""},{""ingredients"":""200g caster sugar""}]","[{""method"":""STEP 1""},{""method"":""Put a martini or coupe glass in the fridge to chill.""},{""method"":""STEP 2""},{""method"":""Pour 50ml of the lime syrup (see recipe, below) or cordial into a jug or tall glass and add a few ice cubes and the gin. Stir until the outside of the container feels very cold.""},{""method"":""STEP 3""},{""method"":""Strain the mixture into your chilled glass and garnish with a slice of lime and an edible flower.""},{""method"":""STEP 4""},{""method"":""For the homemade lime syrup, put the lime zest into a saucepan. Squeeze the juice from both limes into a measuring jug – stop when you get to about 60ml, then top it up with water so you have 100ml of liquid in total. Pour this into your pan with the caster sugar. Heat very gently, stirring occasionally just until the sugar has dissolved, but don’t let it boil. Strain the mixture into a heatproof jug and leave to cool. Makes 280-300ml. Lasts up to two weeks.""}]"
"1614356032-6456","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Sidecar","https://www.bbcgoodfood.com/recipes/sidecar","","[{""ingredients"":""50ml cognac""},{""ingredients"":""25ml triple sec""},{""ingredients"":""25ml lemon juice""},{""ingredients"":""handful of ice""},{""ingredients"":""dash of Angostura bitters (optional)""}]","[{""method"":""STEP 1""},{""method"":""Put a coupe glass in the fridge to chill. Tip all of the ingredients into a cocktail shaker.""},{""method"":""STEP 2""},{""method"":""Shake well, until the outside of the shaker feels cold, then strain the cocktail into the chilled glass. If the lemon juice is too sharp, add the bitters to taste.""}]"
"1614356273-6542","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Cucumber, mint & melon punch","https://www.bbcgoodfood.com/recipes/cucumber-mint-melon-punch","","[{""ingredients"":""1 large cucumber , peeled and chopped into small chunks""},{""ingredients"":""small bunch mint , leaves picked""},{""ingredients"":""500ml vodka""},{""ingredients"":""juice 6 lime , plus wedges to serve""},{""ingredients"":""200g white caster sugar""},{""ingredients"":""1-2 small melons (we used 1/2 honeydew, 1/2 cantaloupe and 1/2 watermelon)""},{""ingredients"":""1l sparkling water , chilled""}]","[{""method"":""STEP 1""},{""method"":""Put the cucumber and half the mint in a large bowl or jug, and pour over the vodka. Cover and leave to steep for at least 24 hrs or for up to 1 week in the fridge, stirring every few days. Strain through a fine sieve.""},{""method"":""STEP 2""},{""method"":""Pour the vodka, lime juice and sugar into a larger jug. Stir well.""},{""method"":""STEP 3""},{""method"":""Using a melon baller, scoop out as many melon balls as you can. Add them to the jug and leave to steep for 30 mins-1 hr in the fridge. Top up with sparkling water and add the remaining mint leaves just before serving with extra lime wedges.""}]"
"1614356133-6496","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Mulled wine cocktail","https://www.bbcgoodfood.com/recipes/mulled-wine-cocktail","","[{""ingredients"":""100g/4oz light muscovado sugar""},{""ingredients"":""1 star anise""},{""ingredients"":""1 cinnamon stick""},{""ingredients"":""4 cloves""},{""ingredients"":""150ml water""},{""ingredients"":""1 lemon""},{""ingredients"":""2 clementines""},{""ingredients"":""150ml Cointreau""},{""ingredients"":""750ml/ 1¼pint bottle light red wine , such as Beaujolais""},{""ingredients"":""Twist of orange zest and a star anise, to serve""}]","[{""method"":""STEP 1""},{""method"":""Put 100g light muscovado sugar in a pan with 1 star anise, 1 cinnamon stick, 4 cloves and 150ml water. Bring slowly to the boil, stirring to dissolve the sugar.""},{""method"":""STEP 2""},{""method"":""Simmer for 2 mins, then pour into a large jug and leave to cool. Add 1 lemon and 2 clementines, both thinly sliced, to the jug along with 150ml Cointreau and a 750ml bottle light red wine, such as a Beaujolais. Stir well, then cover and chill for at least 2 hrs or overnight if you can.""},{""method"":""STEP 3""},{""method"":""Serve chilled or over ice, with a twist of orange zest and a star anise. If you’d like to serve a traditional warm mulled wine, there’s no need to chill – simply warm through without boiling and serve in heatproof glasses.""}]"
"1614356027-6453","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Caipirinha","https://www.bbcgoodfood.com/recipes/caipirinha","Caipirinha","",""
"1614356121-6491","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Eastern breeze","https://www.bbcgoodfood.com/recipes/eastern-breeze","Eastern breeze","",""
"1614356308-6555","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Bergamot mojito","https://www.bbcgoodfood.com/recipes/bergamot-mojito","Bergamot mojito","",""
"1614356201-6518","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","White russian","https://www.bbcgoodfood.com/recipes/white-russian","","[{""ingredients"":""60ml vodka""},{""ingredients"":""2 tbsp Kahlúa""},{""ingredients"":""1 tbsp cream""}]","[{""method"":""STEP 1""},{""method"":""Mix together all the ingredients. Put some ice cubes in a small tumbler and pour the cocktail over the top.""}]"
"1614356027-6454","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Caipirinha","https://www.bbcgoodfood.com/recipes/caipirinha","","[{""ingredients"":""2 limes , chopped into wedges, plus extra lime wedges to serve (optional)""},{""ingredients"":""6 tbsp golden caster sugar""},{""ingredients"":""200ml cachaça""},{""ingredients"":""few handfuls crushed ice""}]","[{""method"":""STEP 1""},{""method"":""Put the lime wedges in a large jug with the sugar, then use a muddler or the end of a rolling pin to break them down. Release as much juice from the wedges as possible, and let it mix with the sugar to create a syrup – you can also do this with a large pestle and mortar. Discard the lime peel.""},{""method"":""STEP 2""},{""method"":""Divide the syrup and cachaça between four glasses, then top with the crushed ice. Serve garnished with lime wedges, if you like.""}]"
"1614356151-6503","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Vodka & cranberry blush","https://www.bbcgoodfood.com/recipes/vodka-cranberry-blush","Vodka & cranberry blush","",""
"1614356005-6446","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Mango & pineapple mojito","https://www.bbcgoodfood.com/recipes/mango-pineapple-mojito","","[{""ingredients"":""50g pineapple pieces""},{""ingredients"":""50g chopped mango""},{""ingredients"":""3 limes , chopped""},{""ingredients"":""2 tbsp light brown soft sugar""},{""ingredients"":""2 mint sprigs , leaves picked""},{""ingredients"":""ice""},{""ingredients"":""150ml white rum""},{""ingredients"":""200ml pineapple rum""},{""ingredients"":""600ml sparkling water""}]","[{""method"":""STEP 1""},{""method"":""Tip the pineapple, mango, limes and sugar into a large jug and muddle together. Bruise and add the mint leaves, then top with ice. Stir in the white rum, pineapple rum and sparkling water.""}]"
"1614356167-6510","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Drivers’ punch","https://www.bbcgoodfood.com/recipes/drivers-punch","","[{""ingredients"":""100g cranberry""},{""ingredients"":""100ml/3½fl oz cranberry juice""},{""ingredients"":""500ml blood  orange juice (Sanguinello)""},{""ingredients"":""juice of 1 lime""},{""ingredients"":""thin wedges of lime""},{""ingredients"":""thin wedges of orange""},{""ingredients"":""mint  sprigs""},{""ingredients"":""600ml Appletise, sparkling  apple juice  drink""}]","[{""method"":""STEP 1""},{""method"":""Put the cranberries into a medium size, rigid freezer container, cover with water (by about 2.5cm), freeze until solid.""},{""method"":""STEP 2""},{""method"":""Mix the cranberry juice in a large jug (about 1.5 litre) with the orange and lime juices.""},{""method"":""STEP 3""},{""method"":""To serve, smash the sheet of frozen cranberries into shards and put in the bottom of eight highball glasses. Put a wedge of lime and orange and a mint sprig in each glass, then pour in the mixed fruit juices and top up with Appletise.""}]"
"1614355983-6439","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Frozen margarita","https://www.bbcgoodfood.com/recipes/frozen-margarita","Frozen margarita","",""
"1614356064-6469","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","New York sour","https://www.bbcgoodfood.com/recipes/new-york-sour","New York sour","",""
"1614355998-6444","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Strawberry mojito","https://www.bbcgoodfood.com/recipes/strawberry-mojito","","[{""ingredients"":""9-10 strawberries""},{""ingredients"":""2 limes , chopped""},{""ingredients"":""2 tbsp granulated sugar""},{""ingredients"":""2 mint sprigs , leaves picked""},{""ingredients"":""ice""},{""ingredients"":""350ml white rum""},{""ingredients"":""600ml sparkling water""}]","[{""method"":""STEP 1""},{""method"":""Muddle the strawberries, limes and sugar in a large jug. Bruise the mint leaves and add to the jug with a pinch of black pepper. Add lots of ice and stir in the rum and sparkling water.""}]"
"1614356268-6540","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Pink grapefruit punch","https://www.bbcgoodfood.com/recipes/pink-grapefruit-punch","","[{""ingredients"":""200ml pink grapefruit juice""},{""ingredients"":""100ml gin""},{""ingredients"":""½ small bunch thyme""},{""ingredients"":""50ml Campari""},{""ingredients"":""25ml red vermouth""},{""ingredients"":""750ml rosé wine""},{""ingredients"":""1 tbsp honey , plus more to taste""},{""ingredients"":""ice""}]","[{""method"":""STEP 1""},{""method"":""Put all the ingredients together in a punch bowl, add lots of ice, stir gently and serve immediately.""}]"
"1614356108-6485","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Pimm’s","https://www.bbcgoodfood.com/recipes/pimms","Pimm's","",""
"1614356117-6489","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Tequila sunrise","https://www.bbcgoodfood.com/recipes/tequila-sunrise","Tequila sunrise","",""
"1614356232-6527","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Mai tai","https://www.bbcgoodfood.com/recipes/mai-tai","Mai tai","",""
"1614356303-6553","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Long Island iced tea","https://www.bbcgoodfood.com/recipes/long-island-iced-tea","Long Island iced tea","",""
"1614356232-6528","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Mai tai","https://www.bbcgoodfood.com/recipes/mai-tai","","[{""ingredients"":""2 tbsp white  rum""},{""ingredients"":""2 tbsp dark rum""},{""ingredients"":""2 tbsp triple sec""},{""ingredients"":""1 tbsp grenadine""},{""ingredients"":""1 tbsp orgeat or almond syrup (we used Monin almond syrup, available online)""},{""ingredients"":""juice of half a  lime""},{""ingredients"":""maraschino cherry""}]","[{""method"":""STEP 1""},{""method"":""Stir all the ingredients together in a jug or shake them in a cocktail shaker. Put a few cubes of ice in a tumbler, pour over the liquid and garnish with a cherry.""}]"
"1614356121-6492","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Eastern breeze","https://www.bbcgoodfood.com/recipes/eastern-breeze","","[{""ingredients"":""ice""},{""ingredients"":""300ml vodka""},{""ingredients"":""24 mint leaves""},{""ingredients"":""seeds from 1 pomegranate (about 1 heaped tsp per glass)""},{""ingredients"":""600ml apple juice""}]","[{""method"":""STEP 1""},{""method"":""Fill six highball or big wine glasses with ice and divide 300ml vodka between them. Add 24 mint leaves, seeds from 1 pomegranate (about 1 heaped tsp per glass) and 600ml apple juice, then stir with a straw or chopstick to muddle.""}]"
"1614356283-6545","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Courgette martini","https://www.bbcgoodfood.com/recipes/courgette-martini","Courgette martini","",""
"1614356151-6504","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Vodka & cranberry blush","https://www.bbcgoodfood.com/recipes/vodka-cranberry-blush","","[{""ingredients"":""200ml/7fl oz each vodka and Cointreau""},{""ingredients"":""600ml cranberry juice""},{""ingredients"":""400ml orange juice""},{""ingredients"":""strips of peel from 2-3 limes""},{""ingredients"":""crushed ice , to serve""}]","[{""method"":""STEP 1""},{""method"":""Pour the vodka and Cointreau into a jug, then add the cranberry juice and orange juice. Stir well.""},{""method"":""STEP 2""},{""method"":""Pare strips of peel from 2-3 limes. Fill 12 glasses with the crushed ice, then pour over the cocktail. Finish each glass with a strip of lime peel.""}]"
"1614356041-6460","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","","","Pink negroni","https://www.bbcgoodfood.com/recipes/pink-negroni","","[{""ingredients"":""35ml pink gin""},{""ingredients"":""25ml rose vermouth , or sweet white vermouth""},{""ingredients"":""15ml Aperol""},{""ingredients"":""ice""},{""ingredients"":""wedge of pink grapefruit and a basil leaf, to garnish""}]","[{""method"":""STEP 1""},{""method"":""Combine the pink gin, vermouth and Aperol in a tumbler with a small handful of ice. Stir until the outside of the glass feels cold.""},{""method"":""STEP 2""},{""method"":""Garnish with a wedge of pink grapefruit and a basil leaf.""}]"
"1614356099-6481","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 3","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/3","Elderflower & cucumber G&Ts","https://www.bbcgoodfood.com/recipes/elderflower-cucumber-gts","Elderflower & cucumber G&Ts","",""
"1614356287-6547","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes","Page 2","https://www.bbcgoodfood.com/recipes/collection/cocktail-recipes/2","Summer punch","https://www.bbcgoodfood.com/recipes/wilhelminas-punch","Summer punch","",""
